,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity
2337,12,-3.0078482381646445,False,0.8868318169714974,0.23319825617869083,0.2755632344958329,0.9867611542332295
2338,44,-3.0581296357688554,False,0.9072720273917351,0.2038909823460571,0.3317264257472505,1.897865518284852
2339,18,2.9981204913141966,True,0.8939610657063608,0.2434763480531149,0.38553149150879146,0.9701322066004965
2340,85,-3.032622930780781,False,0.9790370111875952,0.1318142614164669,0.1785738960120816,0.22677859313150694
2341,20,2.997954965825758,True,0.9173150119701866,0.238942336646978,0.5162099847910991,1.723623879449256
2342,88,2.9593404981227103,True,0.9798531623334331,0.13835616340941206,0.1362025572353647,0.05667647064457193
2343,49,-3.05193344895311,False,0.952568088292719,0.21358024676802612,0.2705960025172928,1.3770983315698753
2344,157,2.8728033014902334,True,0.9771727085049603,0.15000203022098918,0.179160622703711,0.11379158325177574
2345,103,2.9422298616013367,True,0.9792114699704092,0.0710410423511147,0.08044584452268387,0.39259282491567515
2346,149,2.8829105326423647,True,0.9689167333798081,0.1322476242545682,0.15512020860072454,0.26439698923603006
2347,1,-3.001167827478173,False,0.3,0.3,3.3110574583991292,0.04358370946885115
2348,1,-3.000841284080381,False,0.3,0.3,6.73828343915779,0.8376774486754013
2349,131,2.911637000499396,True,0.9877252956563252,0.11864549494241626,0.14224183934353726,0.051245536646779444
2350,89,2.962887855891944,True,0.9608043417754362,0.16025913759229438,0.2083968933598202,0.9795256498862035
2351,43,-3.068842807694894,False,0.8009312889495334,0.28748502388985964,1.8489430499693045,1.527569578598062
2352,1,-3.0004902197597314,False,0.3,0.3,4.447167035271814,0.2972523080074112
2353,53,-3.0352790845042925,False,0.9009798690160049,0.25903383779191813,0.41789757678633355,1.1182050111022641
2354,26,2.9960282071363395,True,0.939938138668006,0.1797479773554303,0.29591923164138617,0.7851665282159694
2355,68,-3.034995664821223,False,0.9818008128239187,0.11709671021037558,0.15035561334255465,1.9236837108939178
2356,76,2.9729132149138033,True,0.9582210736342315,0.19201549247011732,0.23568089055193278,1.3219232958892086
