,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,alignment
2756,44,2.9890826179555905,True,0.9647878464673322,0.11265557947025671,0.23182258018047855,3.5539636354886204
2757,189,2.9309664631726795,True,0.9619652420000767,0.19901032814332717,0.509421129285918,4.9815451546985345
2758,116,-3.0667199004277985,False,0.8991768771924527,0.17750460524584993,0.21898427801510945,3.399453120801277
2759,252,2.7727665338693464,True,0.9837700590276353,0.1653250596352721,0.1868466936591107,3.351815351953762
2760,46,-3.0044391150966647,False,0.9450513060220066,0.20912212340378722,0.32091507612549786,7.521059792240231
2761,121,2.9297479660270866,True,0.9841761201203169,0.18141613014097183,0.19188101848619074,3.907026941059366
2762,175,2.841994031061396,True,0.9735876017740341,0.12967864246558145,0.16932184420339583,8.539930666964455
2763,175,-3.1578052833407626,False,0.9865295406618041,0.11243213647366557,0.14214246666750652,2.0988485089840427
2764,105,2.9438874103765036,True,0.9791562541190701,0.19744192583917547,0.24306664221305577,1.3420584163160576
2765,34,2.994340768421513,True,0.9026009660630602,0.24497440345914412,1.232765644769119,9.87325100840415
2766,292,2.7935139672070832,True,0.9424233123004879,0.22413838728170085,0.48548806594572885,7.08325908595059
2767,92,2.959297890147816,True,0.9722104638227155,0.1489278678137568,0.20169824676477094,8.10025330558185
2768,81,2.986241019362297,True,0.9385466549210201,0.2134328865000466,0.22634810005779485,9.296751919506814
2769,1,-3.000599686314644,False,0.3,0.3,6.5571516403027506,9.24983572532237
2770,192,2.81014663608544,True,0.9861506927400568,0.10804870955812938,0.13611316407146312,2.1961634788601767
2771,1000,-0.9343577749154548,False,0.0,0.0,0.00019216515590140355,0.8188621884342662
2772,52,-3.0726440236369084,False,0.9563590956147401,0.2028974771030594,0.2003418920953283,3.9557862577065297
2773,139,2.91950299764339,True,0.9764019023301608,0.1574296287469933,0.7297961338866652,8.255086750413486
2774,181,2.96333624429957,True,0.9377540200339536,0.22140745695007724,0.3550333474680232,0.9055806136811717
2775,129,2.955606920733552,True,0.9726190521203671,0.1672283201106139,0.24830842401769265,3.5252010994046348
2776,123,2.9249654068603643,True,0.9779012054838616,0.1560965410359066,0.1561638546052425,1.870399852548995
2777,220,-3.309129100909368,False,0.9869735885213142,0.13158396296934696,0.2165028007228016,6.311044785585981
2778,98,2.958478279137633,True,0.9848106602305619,0.10551326878760761,0.1603251434117962,9.938716638945904
2779,35,2.9930872594815483,True,0.9599543047341779,0.13513905582009988,0.26559864968362873,2.903723193088351
2780,66,2.97605033925325,True,0.976976232655023,0.08204714771464125,0.07899874487235363,7.959431789617909
2781,54,2.9841488116713775,True,0.9700809668943279,0.15855846601138804,0.3979029161117459,6.4575462115489515
2782,9,2.99945484139714,True,0.8431906577140048,0.256433849836373,0.9848884400903406,4.947633542007617
2783,123,2.9633396873034763,True,0.979000247064776,0.12278348370973079,0.41252571375567143,0.1654896432479347
2784,120,2.9254168131219593,True,0.9830193139750719,0.11309710855083042,0.1559225595195995,7.675048622575309
2785,227,-0.2494456514205029,True,0.9738709171934177,0.14283072499102745,0.1523417847420442,9.872642372801566
2786,84,-3.0222746956187585,False,0.9378653968864128,0.22521286492248885,0.2827849768819105,5.937290105304069
2787,103,-3.0784371393983334,False,0.9301079948053613,0.22867762149010662,0.22403866375668485,9.907767255661318
2788,151,2.8824071502585284,True,0.9851631399368538,0.08178223454374921,0.08597505626554733,8.168965678739331
2789,57,2.9834811349548254,True,0.9603029111825893,0.1989261528551562,1.326617532501225,5.188927516907311
2790,125,-3.0691360428890193,False,0.9648362633302956,0.17401068371107298,0.2262323470022708,6.144268170170477
2791,133,2.964315703844774,True,0.938299850803004,0.2175826433737166,0.3569737755249985,9.39631605957389
2792,271,-3.3737254008708786,False,0.9787759151498271,0.134004240854037,0.15551987928421138,3.8655735266362754
2793,57,-3.07632660830105,False,0.9530566319224756,0.1754591004969222,0.16663977327593896,2.9532686654264726
2794,66,2.976550656182825,True,0.9815182909858128,0.10090686190414608,0.09604269497211324,5.895299883738252
2795,181,2.839967182317207,True,0.9836609375060189,0.1405493507420336,0.14522606532766627,0.8804201009599111
2796,65,2.9775360047284924,True,0.9791416117162105,0.141116522094147,0.21253495655880722,4.972378316193
2797,78,2.9685617364229935,True,0.9666955403463293,0.13772563434054919,0.15168101199129552,4.781013110096378
