,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,cohesion_range
938,76,2.972622720650158,True,0.9678022697803054,0.16018634044728544,0.2073903720908428,2.6223708928146516
939,172,2.8510136840901903,True,0.9775302847918129,0.1658227784261787,1.2102331498413272,10.832828808807076
940,153,2.8740978026236155,True,0.9849472130545496,0.13132613465022608,0.18116909578797838,34.995212495695505
941,110,-3.138425657152486,False,0.9703965802663437,0.1564321078767685,0.20844730026724875,31.179718418595165
942,22,-3.032623771314311,False,0.9368644406441096,0.16072671920933104,0.7642059596314236,11.775206510827779
943,33,-3.020706092341826,False,0.9388457288559874,0.2328517901948071,0.4046390920239238,25.168071841394752
944,21,2.997490057837683,True,0.8250483624240379,0.2552406148279683,0.3140892758569266,33.89331375812602
945,44,-3.0923169197831606,False,0.861203187258812,0.20841570333792078,0.3499692447347804,20.418930100766353
946,149,2.8826066113639115,True,0.9788171429777122,0.14453141168854255,0.1646627400123891,26.79272734016207
947,1,-3.0016362271002786,False,0.3,0.3,1.831136011033438,38.33035436675842
948,36,2.992845643710891,True,0.954993184595842,0.16737045313344837,0.3250516981833074,0.8510275190350702
949,1,-3.0009714797510267,False,0.30000000000000004,0.30000000000000004,6.499672137753609,11.288218830807057
950,47,2.992016188147126,True,0.8895654849781363,0.19096454590894546,1.3925977320991587,4.980671505437502
951,46,2.987949281639046,True,0.9695592513063922,0.14706217730280743,1.4937147798452044,24.37657882276215
952,8,2.999609329221192,True,0.7391845587749557,0.30000000000000004,0.9837855285043988,36.89401388648167
953,20,-3.0240166633870054,False,0.9362288920205539,0.16864449003389517,1.9862553330792714,31.425770190377275
954,29,-3.0100917008921764,False,0.9187284021451907,0.2559121201910235,1.6552400066605146,38.53542015170539
955,93,-3.0525033856600348,False,0.9546141237617934,0.1902098270187598,0.20357917754955585,17.67467460779994
956,166,2.8567265346449475,True,0.9732068613989018,0.1324716154312416,0.15805464144827908,10.757827224087073
957,151,2.8896319381490447,True,0.9733810233885845,0.16342320157863047,0.1926737645353162,17.77911086744008
958,129,2.909257211339919,True,0.9843896175547897,0.07300800817151447,0.08536563087285974,1.902973802450072
959,98,2.9469587596384392,True,0.9822443182355335,0.1312992530149528,0.1640292973188412,29.9661130848748
960,156,2.8934515192425394,True,0.9798994108291631,0.1326565504721074,0.390687460474613,24.93871458962618
961,21,-3.0244392458736824,False,0.9358926211207594,0.20401137918418497,0.16528621812585229,17.80071745573986
962,122,2.9192314146216782,True,0.9845458340445843,0.12081455963557883,0.13000744903563557,24.525418784726163
963,8,-3.013439023277233,False,0.7946671861497023,0.26166809517438205,0.43561916061979994,23.223151366665835
964,117,2.9257743464712394,True,0.9725061971022742,0.10954287964795827,0.11981336783394603,11.931875920467242
965,161,2.8703351578924234,True,0.9774970874473997,0.15307852915767467,0.1795712047735798,15.298304422230892
966,68,-3.0373042667577845,False,0.9452997287391133,0.20815332282732357,0.5576401638981769,23.787525269678365
967,105,-3.137170348661348,False,0.9764691668211894,0.17761700415923953,0.6256843181120922,24.65786538271965
968,57,2.982319418031397,True,0.9533710135141823,0.15709191185220842,1.863454360341432,12.476381404937422
969,46,-3.056060935421688,False,0.893201383009204,0.17824501884423363,0.28793034816942464,4.491119805279711
970,86,-3.0545398952214926,False,0.9729901718335885,0.14757344287282237,0.2740434733068193,36.339849906987254
971,17,-3.0222709933030507,False,0.8812366818861389,0.23515612546147457,0.29076008263893327,12.082789291397237
972,55,-3.025138144661613,False,0.9635867355376405,0.18459036902950396,0.4951002623192777,11.666223666305662
973,50,2.9858766092816698,True,0.9715796139326973,0.08695321812448768,0.07553873751409812,25.417722153500787
974,28,-3.027949902243708,False,0.9483124811302368,0.13949944247179608,0.20810361897278565,25.439307853125484
975,24,2.9970463321851772,True,0.9198693544996427,0.2508527364485183,0.29396682140378466,22.500100029673398
976,56,2.982674781094366,True,0.9726040176486311,0.1236737690933445,0.20730216128999696,29.975438251286658
977,10,-3.0133668516855465,False,0.8350275869829782,0.2720997019991597,0.5568749613548358,21.10475066854474
978,17,-3.0236823081895015,False,0.8434723832704945,0.2705798158360107,0.34072197737152404,30.54152386433841
979,27,-3.034605478444294,False,0.9080474692403288,0.19946196535769622,0.8976426743726149,39.440125731148456
980,63,-3.0769336512198655,False,0.9239500483885433,0.1956937890679588,1.2987918595690848,38.44185220912141
981,127,-3.1191404372858846,False,0.9783993343296437,0.14189303428333871,0.1994608267325993,11.88408954096493
982,140,-3.118182437805596,False,0.9653547885544118,0.21020755062947513,0.6763740655912421,4.438096032576859
983,60,-0.018309118299013858,True,0.9490176585702484,0.2090026597421592,0.6757874148508688,21.822472549162725
984,14,2.998719291956539,True,0.9134141788224132,0.09806793629020205,0.4642673827024248,22.41486224361426
985,19,-3.0298432956325545,False,0.9327961310078664,0.14185670987181997,0.211200518884817,16.605204721296754
986,109,2.940049779746631,True,0.9690000882282233,0.18839764156899869,0.23044227864195105,35.23919100552068
987,149,2.8910107353505095,True,0.9788002316196983,0.17289455696990672,0.197607217543448,38.22090592267412
988,70,2.9738412494353477,True,0.9301485892787423,0.1660465448321387,0.3608166143963076,26.945828970685383
989,181,-3.181397594591098,False,0.9847810889994779,0.15719380279603243,0.6110563797008414,16.28778289917221
990,107,2.9623262381782385,True,0.902708142733433,0.18638197398549025,0.25226209718076853,9.226232339435168
991,50,-3.017016577011406,False,0.9329646656791644,0.17382322790008764,0.6414899261110024,9.531958384287167
992,35,2.9930088459005324,True,0.9329546192869119,0.160387154460896,0.3138828016812803,22.23024526750546
993,80,2.9685318789277138,True,0.9670919792834198,0.19465026125598084,1.3528373113623071,15.542365108001878
994,67,2.9750774839090015,True,0.9809857182240327,0.10010456287743226,0.16275421856107297,26.77188907842794
995,43,2.9900065802811877,True,0.9560063228815325,0.23176811239049042,0.9518833551036042,30.953130601047025
