,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity,max_acceleration
637,136,2.9122128863444923,True,0.989297866820283,0.10988715706155328,0.24712085780185208,1.0,0.3
638,147,2.8853924118730547,True,0.9889042242935734,0.09698370933170024,0.11966735341859501,1.0,0.3
639,103,2.9621930726202885,True,0.9686676814514146,0.13956517061664772,0.12872704100790353,1.0,0.3
640,64,-3.063080441051604,False,0.9780026006860736,0.12426145021333537,0.19158214650406333,1.0,0.3
641,108,-3.0800309551134193,False,0.9766592702426223,0.09250179394420176,0.13903254894633546,1.0,0.3
642,61,2.979717415059675,True,0.9798669219097339,0.08875067778188661,0.20896132991117822,1.0,0.3
643,72,-3.0973981568240028,False,0.9749825283723376,0.15349026133690646,0.21364927386747778,1.0,0.3
644,15,-3.017002945725,False,0.9084789846804807,0.13821583363748838,0.2110838214265585,1.0,0.3
645,53,-3.063483754612455,False,0.9764210274125961,0.13848445452642077,1.2398975754099848,1.0,0.3
646,114,2.955250720035515,True,0.9716059904084723,0.12915638293467335,0.18515137644056603,1.0,0.3
647,72,2.9764444574214863,True,0.9682955192428656,0.1312180559495889,0.17268445486993605,1.0,0.3
648,2,-3.0023994546157726,False,0.42665534182509346,0.3,2.15808621959086,1.0,0.3
649,122,-3.110709520420177,False,0.9890456391085306,0.12657452921559148,0.8561645032894377,1.0,0.3
650,30,-3.009325370163341,False,0.9414339176255215,0.20552743749374644,0.36622701995504264,1.0,0.3
651,62,-3.091097649587953,False,0.9476270600210911,0.17506415539377812,0.24094039720698412,1.0,0.3
652,55,-3.0069456329794533,False,0.8560591375566221,0.19176933407373511,0.958287134667487,1.0,0.3
653,97,-3.121048271571162,False,0.972893388198003,0.1489313119951228,0.16558994322790638,1.0,0.3
654,27,-3.0152443177020687,False,0.9354563548944057,0.16814615903623917,0.20451139351602043,1.0,0.3
655,38,-3.013392480668281,False,0.8810853352158501,0.22782077926830305,0.4271129227695253,1.0,0.3
656,25,2.9965923897990754,True,0.8663248865429047,0.17030673132966123,0.38259861673031365,1.0,0.3
657,2,-3.0048248376499163,False,0.42192743549177303,0.3,3.733784983864903,1.0,0.3
658,123,2.91883689296702,True,0.9901152768411323,0.04745615433909366,0.09766349150551987,1.0,0.3
659,151,2.8816227899264653,True,0.9909215807812491,0.07064009051533525,0.0934569195795341,1.0,0.3
660,58,2.981579963393493,True,0.9789554709535337,0.07218071028439563,0.16799667245829725,1.0,0.3
